Durchfluss [mm/h]                  
YYYY MM DD HH  49.3 km²    15.4 km²
YYYY MM DD HH  5630650     5622180 
2003 04 15 23   999        0.0880
2003 04 16 00   999        0.0880
2003 04 16 01   999        0.0880
2003 04 16 02   999        0.0880
2003 04 16 03   999        0.0880
2003 04 16 04   999        0.0880
2003 04 16 05   999        0.0809
2003 04 16 06   999        0.0809
2003 04 16 07   999        0.0809
2003 04 16 08   999        0.0809
2003 04 16 09   999        0.0809
2003 04 16 10   999        0.0809
2003 04 16 11   999        0.0741
2003 04 16 12   999        0.0741
2003 04 16 13   999        0.0741
2003 04 16 14   999        0.0741
2003 04 16 15   999        0.0741
2003 04 16 16   999        0.0741
2003 04 16 17   999        0.0741
2003 04 16 18   999        0.0741
2003 04 16 19   999        0.0741
2003 04 16 20   999        0.0741
2003 04 16 21   999        0.0741
2003 04 16 22   999        0.0741
2003 04 16 23   999        0.0741
2003 04 17 00   999        0.0741
2003 04 17 01   999        0.0741
2003 04 17 02   999        0.0741
2003 04 17 03   999        0.0741
2003 04 17 04   999        0.0741
2003 04 17 05   999        0.0741
2003 04 17 06   999        0.0741
2003 04 17 07   999        0.0741
2003 04 17 08   999        0.0741
2003 04 17 09   999        0.0741
2003 04 17 10   999        0.0677
2003 04 17 11   999        0.0677
2003 04 17 12   999        0.0677
2003 04 17 13   999        0.0677
2003 04 17 14   999        0.0677
2003 04 17 15   999        0.0677
2003 04 17 16   999        0.0677
2003 04 17 17   999        0.0677
2003 04 17 18   999        0.0677
2003 04 17 19   999        0.0677
2003 04 17 20   999        0.0677
2003 04 17 21   999        0.0677
2003 04 17 22   999        0.0677
2003 04 17 23   999        0.0677
2003 04 18 00   999        0.0677
2003 04 18 01   999        0.0677
2003 04 18 02   999        0.0677
2003 04 18 03   999        0.0677
2003 04 18 04   999        0.0677
2003 04 18 05   999        0.0677
2003 04 18 06   999        0.0677
2003 04 18 07   999        0.0677
2003 04 18 08   999        0.0677
2003 04 18 09   999        0.0677
2003 04 18 10   999        0.0677
2003 04 18 11   999        0.0677
2003 04 18 12   999        0.0677
2003 04 18 13   999        0.0677
2003 04 18 14   999        0.0677
2003 04 18 15   999        0.0677
2003 04 18 16   999        0.0677
2003 04 18 17   999        0.0677
2003 04 18 18   999        0.0677
2003 04 18 19   999        0.0677
2003 04 18 20   999        0.0677
2003 04 18 21   999        0.0741
2003 04 18 22   999        0.0741
2003 04 18 23   999        0.0741
2003 04 19 00   999        0.0741
2003 04 19 01   999        0.0741
2003 04 19 02   999        0.0741
2003 04 19 03   999        0.0741
2003 04 19 04   999        0.0741
2003 04 19 05   999        0.0741
2003 04 19 06   999        0.0880
2003 04 19 07   999        0.1033
2003 04 19 08   999        0.1201
2003 04 19 09   999        0.1795
2003 04 19 10   999        0.2272
2003 04 19 11   999        0.2535
2003 04 19 12   999        0.2816
2003 04 19 13   999        0.3114
2003 04 19 14   999        0.3270
2003 04 19 15   999        0.3270
2003 04 19 16   999        0.3270
2003 04 19 17   999        0.3430
2003 04 19 18   999        0.3595
2003 04 19 19   999        0.3595
2003 04 19 20   999        0.4116
2003 04 19 21   999        0.4878
2003 04 19 22   999        0.5287
2003 04 19 23   999        0.4878
2003 04 20 00   999        0.4488
2003 04 20 01   999        0.4300
2003 04 20 02   999        0.3938
2003 04 20 03   999        0.3764
2003 04 20 04   999        0.3430
2003 04 20 05   999        0.3270
2003 04 20 06   999        0.3114
2003 04 20 07   999        0.2963
2003 04 20 08   999        0.2963
2003 04 20 09   999        0.2816
2003 04 20 10   999        0.2816
2003 04 20 11   999        0.2673
2003 04 20 12   999        0.2673
2003 04 20 13   999        0.2673
2003 04 20 14   999        0.2673
2003 04 20 15   999        0.2673
2003 04 20 16   999        0.2535
2003 04 20 17   999        0.2535
2003 04 20 18   999        0.2535
2003 04 20 19   999        0.2401
2003 04 20 20   999        0.2401
2003 04 20 21   999        0.2401
2003 04 20 22   999        0.2272
2003 04 20 23   999        0.2272
2003 04 21 00   999        0.2272
2003 04 21 01   999        0.2272
2003 04 21 02   999        0.2146
2003 04 21 03   999        0.2146
2003 04 21 04   999        0.2146
2003 04 21 05   999        0.2146
2003 04 21 06   999        0.2146
2003 04 21 07   999        0.2146
2003 04 21 08   999        0.2025
2003 04 21 09   999        0.2025
2003 04 21 10   999        0.2025
2003 04 21 11   999        0.2025
2003 04 21 12   999        0.1908
2003 04 21 13   999        0.1908
2003 04 21 14   999        0.1908
2003 04 21 15   999        0.1908
2003 04 21 16   999        0.1795
2003 04 21 17   999        0.1795
2003 04 21 18   999        0.1795
2003 04 21 19   999        0.1795
2003 04 21 20   999        0.1795
2003 04 21 21   999        0.1795
2003 04 21 22   999        0.1795
2003 04 21 23   999        0.1795
2003 04 22 00   999        0.1795
2003 04 22 01   999        0.1795
2003 04 22 02   999        0.1795
2003 04 22 03   999        0.1686
2003 04 22 04   999        0.1686
2003 04 22 05   999        0.1686
2003 04 22 06   999        0.1686
2003 04 22 07   999        0.1686
2003 04 22 08   999        0.1686
2003 04 22 09   999        0.1686
2003 04 22 10   999        0.1686
2003 04 22 11   999        0.1686
2003 04 22 12   999        0.1581
2003 04 22 13   999        0.1581
2003 04 22 14   999        0.1581
2003 04 22 15   999        0.1581
2003 04 22 16   999        0.1581
2003 04 22 17   999        0.1581
2003 04 22 18   999        0.1480
2003 04 22 19   999        0.1480
2003 04 22 20   999        0.1480
2003 04 22 21   999        0.1480
2003 04 22 22   999        0.1480
2003 04 22 23   999        0.1480
2003 04 23 00   999        0.1480
2003 04 23 01   999        0.1480
2003 04 23 02   999        0.1480
2003 04 23 03   999        0.1480
2003 04 23 04   999        0.1480
2003 04 23 05   999        0.1480
2003 04 23 06   999        0.1480
2003 04 23 07   999        0.1480
2003 04 23 08   999        0.1480
2003 04 23 09   999        0.1480
2003 04 23 10   999        0.1480
2003 04 23 11   999        0.1480
2003 04 23 12   999        0.1383
2003 04 23 13   999        0.1383
2003 04 23 14   999        0.1383
2003 04 23 15   999        0.1383
2003 04 23 16   999        0.1383
2003 04 23 17   999        0.1383
2003 04 23 18   999        0.1383
2003 04 23 19   999        0.1383
2003 04 23 20   999        0.1383
2003 04 23 21   999        0.1383
2003 04 23 22   999        0.1383
2003 04 23 23   999        0.1383
2003 04 24 00   999        0.1383
2003 04 24 01   999        0.1383
2003 04 24 02   999        0.1290
2003 04 24 03   999        0.1290
2003 04 24 04   999        0.1290
2003 04 24 05   999        0.1290
2003 04 24 06   999        0.1290
2003 04 24 07   999        0.1290
2003 04 24 08   999        0.1290
2003 04 24 09   999        0.1290
2003 04 24 10   999        0.1290
2003 04 24 11   999        0.1290
2003 04 24 12   999        0.1290
2003 04 24 13   999        0.1290
2003 04 24 14   999        0.1290
2003 04 24 15   999        0.1290
2003 04 24 16   999        0.1290
2003 04 24 17   999        0.1201
2003 04 24 18   999        0.1201
2003 04 24 19   999        0.1201
2003 04 24 20   999        0.1201
2003 04 24 21   999        0.1201
2003 04 24 22   999        0.1201
2003 04 24 23   999        0.1201
2003 04 25 00   999        0.1201
2003 04 25 01   999        0.1201
2003 04 25 02   999        0.1201
2003 04 25 03   999        0.1201
2003 04 25 04   999        0.1201
2003 04 25 05   999        0.1201
2003 04 25 06   999        0.1201
2003 04 25 07   999        0.1201
2003 04 25 08   999        0.1201
2003 04 25 09   999        0.1201
2003 04 25 10   999        0.1201
2003 04 25 11   999        0.1201
2003 04 25 12   999        0.1201
2003 04 25 13   999        0.1115
2003 04 25 14   999        0.1115
2003 04 25 15   999        0.1115
2003 04 25 16   999        0.1115
2003 04 25 17   999        0.1115
2003 04 25 18   999        0.1115
2003 04 25 19   999        0.1115
2003 04 25 20   999        0.1115
2003 04 25 21   999        0.1115
2003 04 25 22   999        0.1115
2003 04 25 23   999        0.1115
2003 04 26 00   999        0.1115
2003 04 26 01   999        0.1115
2003 04 26 02   999        0.1115
2003 04 26 03   999        0.1115
2003 04 26 04   999        0.1115
2003 04 26 05   999        0.1115
2003 04 26 06   999        0.1115
2003 04 26 07   999        0.1115
2003 04 26 08   999        0.1115
2003 04 26 09   999        0.1115
2003 04 26 10   999        0.1115
2003 04 26 11   999        0.1115
2003 04 26 12   999        0.1115
2003 04 26 13   999        0.1115
2003 04 26 14   999        0.1115
2003 04 26 15   999        0.1115
2003 04 26 16   999        0.1115
2003 04 26 17   999        0.1115
2003 04 26 18   999        0.1115
2003 04 26 19   999        0.1115
2003 04 26 20   999        0.1115
2003 04 26 21   999        0.1115
2003 04 26 22   999        0.1115
2003 04 26 23   999        0.1201
2003 04 27 00   999        0.1383
2003 04 27 01   999        0.1383
2003 04 27 02   999        0.1383
2003 04 27 03   999        0.1383
2003 04 27 04   999        0.1290
2003 04 27 05   999        0.1290
2003 04 27 06   999        0.1290
2003 04 27 07   999        0.1290
2003 04 27 08   999        0.1290
2003 04 27 09   999        0.1290
2003 04 27 10   999        0.1201
2003 04 27 11   999        0.1201
2003 04 27 12   999        0.1201
2003 04 27 13   999        0.1201
2003 04 27 14   999        0.1201
2003 04 27 15   999        0.1201
2003 04 27 16   999        0.1201
2003 04 27 17   999        0.1115
2003 04 27 18   999        0.1115
2003 04 27 19   999        0.1115
2003 04 27 20   999        0.1115
2003 04 27 21   999        0.1115
2003 04 27 22   999        0.1115
2003 04 27 23   999        0.1115
2003 04 28 00   999        0.1115
2003 04 28 01   999        0.1115
2003 04 28 02   999        0.1115
2003 04 28 03   999        0.1115
2003 04 28 04   999        0.1115
2003 04 28 05   999        0.1115
2003 04 28 06   999        0.1115
2003 04 28 07   999        0.1115
2003 04 28 08   999        0.1115
2003 04 28 09   999        0.1115
2003 04 28 10   999        0.1115
2003 04 28 11   999        0.1115
2003 04 28 12   999        0.1115
2003 04 28 13   999        0.1115
2003 04 28 14   999        0.1115
2003 04 28 15   999        0.1115
2003 04 28 16   999        0.1115
2003 04 28 17   999        0.1115
2003 04 28 18   999        0.1115
2003 04 28 19   999        0.1115
2003 04 28 20   999        0.1115
2003 04 28 21   999        0.1115
2003 04 28 22   999        0.1033
2003 04 28 23   999        0.1033
2003 04 29 00   999        0.1033
2003 04 29 01   999        0.1033
2003 04 29 02   999        0.1033
2003 04 29 03   999        0.1033
2003 04 29 04   999        0.1033
2003 04 29 05   999        0.1033
2003 04 29 06   999        0.1033
2003 04 29 07   999        0.1033
2003 04 29 08   999        0.1033
2003 04 29 09   999        0.1033
2003 04 29 10   999        0.1033
2003 04 29 11   999        0.1033
2003 04 29 12   999        0.1033
2003 04 29 13   999        0.1033
2003 04 29 14   999        0.1033
2003 04 29 15   999        0.0955
2003 04 29 16   999        0.0955
2003 04 29 17   999        0.0955
2003 04 29 18   999        0.0955
2003 04 29 19   999        0.0955
2003 04 29 20   999        0.0955
2003 04 29 21   999        0.0955
2003 04 29 22   999        0.0955
2003 04 29 23   999        0.0955
2003 04 30 00   999        0.0955
2003 04 30 01   999        0.0955
2003 04 30 02   999        0.0955
2003 04 30 03   999        0.0955
2003 04 30 04   999        0.0955
2003 04 30 05   999        0.0955
2003 04 30 06   999        0.0955
2003 04 30 07   999        0.0955
2003 04 30 08   999        0.0955
2003 04 30 09   999        0.0955
2003 04 30 10   999        0.0955
2003 04 30 11   999        0.0955
2003 04 30 12   999        0.0880
2003 04 30 13   999        0.0880
2003 04 30 14   999        0.0880
2003 04 30 15   999        0.0880
2003 04 30 16   999        0.0880
2003 04 30 17   999        0.0880
2003 04 30 18   999        0.0880
2003 04 30 19   999        0.0880
2003 04 30 20   999        0.0880
2003 04 30 21   999        0.0880
2003 04 30 22   999        0.0880
2003 04 30 23   999        0.0880
2003 05 01 00   999        0.0880
2003 05 01 01   999        0.0880
2003 05 01 02   999        0.0880
2003 05 01 03   999        0.0880
2003 05 01 04   999        0.0809
2003 05 01 05   999        0.0809
2003 05 01 06   999        0.0809
2003 05 01 07   999        0.0809
2003 05 01 08   999        0.0809
2003 05 01 09   999        0.0809
2003 05 01 10   999        0.0809
2003 05 01 11   999        0.0809
2003 05 01 12   999        0.0809
2003 05 01 13   999        0.0809
2003 05 01 14   999        0.0741
2003 05 01 15   999        0.0741
2003 05 01 16   999        0.0741
2003 05 01 17   999        0.0741
2003 05 01 18   999        0.0741
2003 05 01 19   999        0.0741
2003 05 01 20   999        0.0741
2003 05 01 21   999        0.0741
2003 05 01 22   999        0.0741
2003 05 01 23   999        0.0741
2003 05 02 00   999        0.0741
2003 05 02 01   999        0.0741
2003 05 02 02   999        0.0741
2003 05 02 03   999        0.0741
2003 05 02 04   999        0.0741
2003 05 02 05   999        0.0741
2003 05 02 06   999        0.0741
2003 05 02 07   999        0.0741
2003 05 02 08   999        0.0741
2003 05 02 09   999        0.0741
2003 05 02 10   999        0.0741
2003 05 02 11   999        0.0741
2003 05 02 12   999        0.0741
2003 05 02 13   999        0.0741
2003 05 02 14   999        0.0677
2003 05 02 15   999        0.0677
2003 05 02 16   999        0.0677
2003 05 02 17   999        0.0677
2003 05 02 18   999        0.0677
2003 05 02 19   999        0.0677
2003 05 02 20   999        0.0677
2003 05 02 21   999        0.0677
2003 05 02 22   999        0.0677
2003 05 02 23   999        0.0677
2003 05 03 00   999        0.0677
2003 05 03 01   999        0.0677
2003 05 03 02   999        0.0677
2003 05 03 03   999        0.0677
2003 05 03 04   999        0.0677
2003 05 03 05   999        0.0677
2003 05 03 06   999        0.0677
2003 05 03 07   999        0.0677
2003 05 03 08   999        0.0677
2003 05 03 09   999        0.0677
2003 05 03 10   999        0.0677
2003 05 03 11   999        0.0677
2003 05 03 12   999        0.0677
2003 05 03 13   999        0.0677
2003 05 03 14   999        0.0677
2003 05 03 15   999        0.0616
2003 05 03 16   999        0.0677
2003 05 03 17   999        0.0616
2003 05 03 18   999        0.0616
2003 05 03 19   999        0.0616
2003 05 03 20   999        0.0616
2003 05 03 21   999        0.0616
2003 05 03 22   999        0.0616
2003 05 03 23   999        0.0616
2003 05 04 00   999        0.0616
2003 05 04 01   999        0.0616
2003 05 04 02   999        0.0616
2003 05 04 03   999        0.0616
2003 05 04 04   999        0.0616
2003 05 04 05   999        0.0616
2003 05 04 06   999        0.0616
2003 05 04 07   999        0.0616
2003 05 04 08   999        0.0616
2003 05 04 09   999        0.0616
2003 05 04 10   999        0.0616
2003 05 04 11   999        0.0616
2003 05 04 12   999        0.0616
2003 05 04 13   999        0.0616
2003 05 04 14   999        0.0616
2003 05 04 15   999        0.0559
2003 05 04 16   999        0.0559
2003 05 04 17   999        0.0559
2003 05 04 18   999        0.0559
2003 05 04 19   999        0.0559
2003 05 04 20   999        0.0559
2003 05 04 21   999        0.0559
2003 05 04 22   999        0.0559
2003 05 04 23   999        0.0559
2003 05 05 00   999        0.0559
2003 05 05 01   999        0.0559
2003 05 05 02   999        0.0559
2003 05 05 03   999        0.0559
2003 05 05 04   999        0.0559
2003 05 05 05   999        0.0559
2003 05 05 06   999        0.0559
2003 05 05 07   999        0.0559
2003 05 05 08   999        0.0559
2003 05 05 09   999        0.0559
2003 05 05 10   999        0.0559
2003 05 05 11   999        0.0559
2003 05 05 12   999        0.0559
2003 05 05 13   999        0.0559
2003 05 05 14   999        0.0559
2003 05 05 15   999        0.0505
2003 05 05 16   999        0.0505
2003 05 05 17   999        0.0505
2003 05 05 18   999        0.0505
2003 05 05 19   999        0.0505
2003 05 05 20   999        0.0505
2003 05 05 21   999        0.0505
2003 05 05 22   999        0.0505
2003 05 05 23   999        0.0505
2003 05 06 00   999        0.0505
2003 05 06 01   999        0.0505
2003 05 06 02   999        0.0505
2003 05 06 03   999        0.0505
2003 05 06 04   999        0.0505
2003 05 06 05   999        0.0505
2003 05 06 06   999        0.0505
2003 05 06 07   999        0.0505
2003 05 06 08   999        0.0505
2003 05 06 09   999        0.0505
2003 05 06 10   999        0.0505
2003 05 06 11   999        0.0505
2003 05 06 12   999        0.0505
2003 05 06 13   999        0.0505
2003 05 06 14   999        0.0505
2003 05 06 15   999        0.0505
2003 05 06 16   999        0.0505
2003 05 06 17   999        0.0505
2003 05 06 18   999        0.0505
2003 05 06 19   999        0.0505
2003 05 06 20   999        0.0505
2003 05 06 21   999        0.0505
2003 05 06 22   999        0.0505
2003 05 06 23   999        0.0505
2003 05 07 00   999        0.0505
2003 05 07 01   999        0.0505
2003 05 07 02   999        0.0505
2003 05 07 03   999        0.0505
2003 05 07 04   999        0.0505
2003 05 07 05   999        0.0505
2003 05 07 06   999        0.0505
2003 05 07 07   999        0.0505
2003 05 07 08   999        0.0505
2003 05 07 09   999        0.0505
2003 05 07 10   999        0.0505
2003 05 07 11   999        0.0505
2003 05 07 12   999        0.0505
2003 05 07 13   999        0.0505
2003 05 07 14   999        0.0505
2003 05 07 15   999        0.0454
2003 05 07 16   999        0.0454
2003 05 07 17   999        0.0454
2003 05 07 18   999        0.0454
2003 05 07 19   999        0.0454
2003 05 07 20   999        0.0454
2003 05 07 21   999        0.0454
2003 05 07 22   999        0.0454
2003 05 07 23   999        0.0454
2003 05 08 00   999        0.0454
2003 05 08 01   999        0.0454
2003 05 08 02   999        0.0454
2003 05 08 03   999        0.0454
2003 05 08 04   999        0.0454
2003 05 08 05   999        0.0454
2003 05 08 06   999        0.0454
2003 05 08 07   999        0.0454
2003 05 08 08   999        0.0454
2003 05 08 09   999        0.0454
2003 05 08 10   999        0.0454
2003 05 08 11   999        0.0454
2003 05 08 12   999        0.0454
2003 05 08 13   999        0.0454
2003 05 08 14   999        0.0454
2003 05 08 15   999        0.0454
2003 05 08 16   999        0.0454
2003 05 08 17   999        0.0454
2003 05 08 18   999        0.0454
2003 05 08 19   999        0.0454
2003 05 08 20   999        0.0454
2003 05 08 21   999        0.0454
2003 05 08 22   999        0.0454
2003 05 08 23   999        0.0454
2003 05 09 00   999        0.0454
2003 05 09 01   999        0.0454
2003 05 09 02   999        0.0454
2003 05 09 03   999        0.0559
2003 05 09 04   999        0.0677
2003 05 09 05   999        0.0677
2003 05 09 06   999        0.0809
2003 05 09 07   999        0.0955
2003 05 09 08   999        0.0955
2003 05 09 09   999        0.0955
2003 05 09 10   999        0.0880
2003 05 09 11   999        0.0809
2003 05 09 12   999        0.0809
2003 05 09 13   999        0.0809
2003 05 09 14   999        0.0741
2003 05 09 15   999        0.0741
2003 05 09 16   999        0.0677
2003 05 09 17   999        0.0741
2003 05 09 18   999        0.0809
2003 05 09 19   999        0.0880
2003 05 09 20   999        0.0880
2003 05 09 21   999        0.0880
2003 05 09 22   999        0.0880
2003 05 09 23   999        0.0880
2003 05 10 00   999        0.0880
2003 05 10 01   999        0.0880
2003 05 10 02   999        0.0880
2003 05 10 03   999        0.0880
2003 05 10 04   999        0.0809
2003 05 10 05   999        0.0809
2003 05 10 06   999        0.0809
2003 05 10 07   999        0.0809
2003 05 10 08   999        0.0741
2003 05 10 09   999        0.0741
2003 05 10 10   999        0.0741
2003 05 10 11   999        0.0741
2003 05 10 12   999        0.0677
2003 05 10 13   999        0.0677
2003 05 10 14   999        0.0677
2003 05 10 15   999        0.0677
2003 05 10 16   999        0.0677
2003 05 10 17   999        0.0677
2003 05 10 18   999        0.0677
2003 05 10 19   999        0.0677
2003 05 10 20   999        0.0616
2003 05 10 21   999        0.0616
2003 05 10 22   999        0.0616
2003 05 10 23   999        0.0616
2003 05 11 00   999        0.0616
2003 05 11 01   999        0.0616
2003 05 11 02   999        0.0616
2003 05 11 03   999        0.0616
2003 05 11 04   999        0.0616
2003 05 11 05   999        0.0559
2003 05 11 06   999        0.0559
2003 05 11 07   999        0.0559
2003 05 11 08   999        0.0559
2003 05 11 09   999        0.0559
2003 05 11 10   999        0.0559
2003 05 11 11   999        0.0559
2003 05 11 12   999        0.0559
2003 05 11 13   999        0.0559
2003 05 11 14   999        0.0559
2003 05 11 15   999        0.0559
2003 05 11 16   999        0.0559
2003 05 11 17   999        0.0559
2003 05 11 18   999        0.0559
2003 05 11 19   999        0.0559
2003 05 11 20   999        0.0559
2003 05 11 21   999        0.0559
2003 05 11 22   999        0.0559
2003 05 11 23   999        0.0559
2003 05 12 00   999        0.0559
2003 05 12 01   999        0.0559
2003 05 12 02   999        0.0505
2003 05 12 03   999        0.0505
2003 05 12 04   999        0.0505
2003 05 12 05   999        0.0505
2003 05 12 06   999        0.0505
2003 05 12 07   999        0.0505
2003 05 12 08   999        0.0505
2003 05 12 09   999        0.0505
2003 05 12 10   999        0.0505
2003 05 12 11   999        0.0505
2003 05 12 12   999        0.0505
2003 05 12 13   999        0.0505
2003 05 12 14   999        0.0505
2003 05 12 15   999        0.0505
2003 05 12 16   999        0.0505
2003 05 12 17   999        0.0505
2003 05 12 18   999        0.0505
2003 05 12 19   999        0.0505
2003 05 12 20   999        0.0505
2003 05 12 21   999        0.0505
2003 05 12 22   999        0.0505
2003 05 12 23   999        0.0505
2003 05 13 00   999        0.0505
2003 05 13 01   999        0.0505
2003 05 13 02   999        0.0505
2003 05 13 03   999        0.0505
2003 05 13 04   999        0.0505
2003 05 13 05   999        0.0505
2003 05 13 06   999        0.0505
2003 05 13 07   999        0.0505
2003 05 13 08   999        0.0505
2003 05 13 09   999        0.0505
2003 05 13 10   999        0.0505
2003 05 13 11   999        0.0505
2003 05 13 12   999        0.0505
2003 05 13 13   999        0.0505
2003 05 13 14   999        0.0505
2003 05 13 15   999        0.0505
2003 05 13 16   999        0.0505
2003 05 13 17   999        0.0505
2003 05 13 18   999        0.0505
2003 05 13 19   999        0.0505
2003 05 13 20   999        0.0505
2003 05 13 21   999        0.0505
2003 05 13 22   999        0.0505
2003 05 13 23   999        0.0505
2003 05 14 00   999        0.0505
2003 05 14 01   999        0.0505
2003 05 14 02   999        0.0505
2003 05 14 03   999        0.0505
2003 05 14 04   999        0.0505
2003 05 14 05   999        0.0505
2003 05 14 06   999        0.0505
2003 05 14 07   999        0.0505
2003 05 14 08   999        0.0505
2003 05 14 09   999        0.0505
2003 05 14 10   999        0.0505
2003 05 14 11   999        0.0505
2003 05 14 12   999        0.0505
2003 05 14 13   999        0.0454
2003 05 14 14   999        0.0454
2003 05 14 15   999        0.0454
2003 05 14 16   999        0.0454
2003 05 14 17   999        0.0454
2003 05 14 18   999        0.0454
2003 05 14 19   999        0.0454
2003 05 14 20   999        0.0454
2003 05 14 21   999        0.0454
2003 05 14 22   999        0.0454
2003 05 14 23   999        0.0454
2003 05 15 00   999        0.0454
2003 05 15 01   999        0.0454
2003 05 15 02   999        0.0454
2003 05 15 03   999        0.0454
2003 05 15 04   999        0.0454
2003 05 15 05   999        0.0454
2003 05 15 06   999        0.0454
2003 05 15 07   999        0.0454
2003 05 15 08   999        0.0454
2003 05 15 09   999        0.0454
2003 05 15 10   999        0.0454
2003 05 15 11   999        0.0406
2003 05 15 12   999        0.0406
2003 05 15 13   999        0.0454
2003 05 15 14   999        0.0454
2003 05 15 15   999        0.0454
2003 05 15 16   999        0.0454
2003 05 15 17   999        0.0454
2003 05 15 18   999        0.0454
2003 05 15 19   999        0.0454
2003 05 15 20   999        0.0454
2003 05 15 21   999        0.0454
2003 05 15 22   999        0.0454
2003 05 15 23   999        0.0454
2003 05 16 00   999        0.0454
2003 05 16 01   999        0.0454
2003 05 16 02   999        0.0454
2003 05 16 03   999        0.0454
2003 05 16 04   999        0.0454
2003 05 16 05   999        0.0454
2003 05 16 06   999        0.0454
2003 05 16 07   999        0.0454
2003 05 16 08   999        0.0454
2003 05 16 09   999        0.0454
2003 05 16 10   999        0.0454
2003 05 16 11   999        0.0454
2003 05 16 12   999        0.0454
2003 05 16 13   999        0.0454
2003 05 16 14   999        0.0406
2003 05 16 15   999        0.0406
2003 05 16 16   999        0.0406
2003 05 16 17   999        0.0406
2003 05 16 18   999        0.0406
2003 05 16 19   999        0.0406
2003 05 16 20   999        0.0406
2003 05 16 21   999        0.0406
2003 05 16 22   999        0.0406
2003 05 16 23   999        0.0406
2003 05 17 00   999        0.0406
2003 05 17 01   999        0.0406
2003 05 17 02   999        0.0406
2003 05 17 03   999        0.0406
2003 05 17 04   999        0.0406
2003 05 17 05   999        0.0406
2003 05 17 06   999        0.0406
2003 05 17 07   999        0.0406
2003 05 17 08   999        0.0406
2003 05 17 09   999        0.0406
2003 05 17 10   999        0.0406
2003 05 17 11   999        0.0406
2003 05 17 12   999        0.0406
2003 05 17 13   999        0.0406
2003 05 17 14   999        0.0406
2003 05 17 15   999        0.0406
2003 05 17 16   999        0.0406
2003 05 17 17   999        0.0406
2003 05 17 18   999        0.0406
2003 05 17 19   999        0.0406
2003 05 17 20   999        0.0406
2003 05 17 21   999        0.0406
2003 05 17 22   999        0.0406
2003 05 17 23   999        0.0406
2003 05 18 00   999        0.0406
2003 05 18 01   999        0.0406
2003 05 18 02   999        0.0406
2003 05 18 03   999        0.0406
2003 05 18 04   999        0.0406
2003 05 18 05   999        0.0406
2003 05 18 06   999        0.0406
2003 05 18 07   999        0.0406
2003 05 18 08   999        0.0406
2003 05 18 09   999        0.0406
2003 05 18 10   999        0.0406
2003 05 18 11   999        0.0406
2003 05 18 12   999        0.0454
2003 05 18 13   999        0.0454
2003 05 18 14   999        0.0454
2003 05 18 15   999        0.0454
2003 05 18 16   999        0.0454
2003 05 18 17   999        0.0454
2003 05 18 18   999        0.0454
2003 05 18 19   999        0.0454
2003 05 18 20   999        0.0454
2003 05 18 21   999        0.0454
2003 05 18 22   999        0.0454
2003 05 18 23   999        0.0454
2003 05 19 00   999        0.0454
2003 05 19 01   999        0.0454
2003 05 19 02   999        0.0454
2003 05 19 03   999        0.0454
2003 05 19 04   999        0.0454
2003 05 19 05   999        0.0454
2003 05 19 06   999        0.0454
2003 05 19 07   999        0.0505
2003 05 19 08   999        0.0505
2003 05 19 09   999        0.0559
2003 05 19 10   999        0.0559
2003 05 19 11   999        0.0559
2003 05 19 12   999        0.0559
2003 05 19 13   999        0.0559
2003 05 19 14   999        0.0559
2003 05 19 15   999        0.0559
2003 05 19 16   999        0.0559
2003 05 19 17   999        0.0559
2003 05 19 18   999        0.0505
2003 05 19 19   999        0.0505
2003 05 19 20   999        0.0559
2003 05 19 21   999        0.0809
2003 05 19 22   999        0.1033
2003 05 19 23   999        0.1383
2003 05 20 00   999        0.1581
2003 05 20 01   999        0.1686
2003 05 20 02   999        0.1581
2003 05 20 03   999        0.1480
2003 05 20 04   999        0.1290
2003 05 20 05   999        0.1201
2003 05 20 06   999        0.1115
2003 05 20 07   999        0.1033
2003 05 20 08   999        0.1033
2003 05 20 09   999        0.0955
2003 05 20 10   999        0.0955
2003 05 20 11   999        0.0880
2003 05 20 12   999        0.0809
2003 05 20 13   999        0.0741
2003 05 20 14   999        0.0809
2003 05 20 15   999        0.0809
2003 05 20 16   999        0.0741
2003 05 20 17   999        0.0741
2003 05 20 18   999        0.0880
2003 05 20 19   999        0.0880
2003 05 20 20   999        0.0880
2003 05 20 21   999        0.0880
2003 05 20 22   999        0.0880
2003 05 20 23   999        0.0880
2003 05 21 00   999        0.0809
2003 05 21 01   999        0.0809
2003 05 21 02   999        0.0809
2003 05 21 03   999        0.0809
2003 05 21 04   999        0.0809
2003 05 21 05   999        0.0809
2003 05 21 06   999        0.0741
2003 05 21 07   999        0.0741
2003 05 21 08   999        0.0741
2003 05 21 09   999        0.0741
2003 05 21 10   999        0.0741
2003 05 21 11   999        0.0741
2003 05 21 12   999        0.0677
2003 05 21 13   999        0.0677
2003 05 21 14   999        0.0677
2003 05 21 15   999        0.0677
2003 05 21 16   999        0.0677
2003 05 21 17   999        0.0616
2003 05 21 18   999        0.0616
2003 05 21 19   999        0.0616
2003 05 21 20   999        0.0616
2003 05 21 21   999        0.0616
2003 05 21 22   999        0.0616
2003 05 21 23   999        0.0616
2003 05 22 00   999        0.0616
2003 05 22 01   999        0.0616
2003 05 22 02   999        0.0616
2003 05 22 03   999        0.0616
2003 05 22 04   999        0.0616
2003 05 22 05   999        0.0616
