YY	MM	DD	HH	"1"	"2"	tot_average
Drainspeicher in mm je Zone soil_model
1999	 5	11	 1	216.77190	131.48041	188.56700
1999	 5	11	 2	216.74249	131.45570	188.53914
1999	 5	11	 3	216.71312	131.43103	188.51132
1999	 5	11	 4	216.68378	131.40637	188.48354
1999	 5	11	 5	216.65448	131.38173	188.45578
1999	 5	11	 6	216.62523	131.35712	188.42805
1999	 5	11	 7	216.59599	131.33253	188.40036
1999	 5	11	 8	216.56680	131.30804	188.37273
1999	 5	11	 9	217.05588	131.74213	188.84361
1999	 5	11	10	218.64003	133.15726	190.37187
1999	 5	11	11	220.23026	134.61081	191.91690
1999	 5	11	12	221.18903	135.42245	192.82703
1999	 5	11	13	222.03941	136.03735	193.59953
1999	 5	11	14	221.93362	135.97011	193.50648
1999	 5	11	15	221.76605	135.86687	193.36018
1999	 5	11	16	221.62132	135.77544	193.23309
1999	 5	11	17	221.49214	135.69179	193.11896
1999	 5	11	18	221.37639	135.61580	193.01636
1999	 5	11	19	221.27008	135.54497	192.92178
1999	 5	11	20	221.17174	135.47839	192.83394
1999	 5	11	21	221.07982	135.41449	192.75130
1999	 5	11	22	220.99364	135.35202	192.67296
1999	 5	11	23	220.91220	135.29138	192.59840
1999	 5	11	24	220.83450	135.23422	192.52748
1999	 5	12	 1	220.76109	135.17896	192.46008
1999	 5	12	 2	220.69150	135.12512	192.39569
1999	 5	12	 3	220.62508	135.07277	192.33392
1999	 5	12	 4	220.56168	135.02199	192.27469
1999	 5	12	 5	220.54001	135.00081	192.25319
1999	 5	12	 6	220.83795	135.30646	192.55368
1999	 5	12	 7	220.74342	135.22864	192.46468
1999	 5	12	 8	220.74527	135.23701	192.46869
1999	 5	12	 9	220.87961	135.35382	192.59723
1999	 5	12	10	220.80949	135.29457	192.53070
1999	 5	12	11	221.51723	135.83037	193.18158
1999	 5	12	12	221.34836	135.70969	193.02864
1999	 5	12	13	221.25208	135.64177	192.94174
1999	 5	12	14	221.18239	135.58801	192.87732
1999	 5	12	15	221.12114	135.53754	192.81964
1999	 5	12	16	221.06520	135.48941	192.76628
1999	 5	12	17	221.01297	135.44257	192.71584
1999	 5	12	18	220.96312	135.39716	192.66745
1999	 5	12	19	220.91499	135.35283	192.62059
1999	 5	12	20	221.33443	135.72757	193.02524
1999	 5	12	21	221.21474	135.63556	192.91470
1999	 5	12	22	221.15401	135.58453	192.85718
1999	 5	12	23	221.10321	135.53886	192.80807
1999	 5	12	24	221.05688	135.49591	192.76286
1999	 5	13	 1	221.01251	135.45366	192.71919
1999	 5	13	 2	220.96916	135.41185	192.67635
1999	 5	13	 3	220.92668	135.37085	192.63437
1999	 5	13	 4	220.88478	135.33038	192.59294
1999	 5	13	 5	220.84377	135.29051	192.55231
1999	 5	13	 6	220.80333	135.25133	192.51228
1999	 5	13	 7	220.76324	135.21271	192.47269
1999	 5	13	 8	220.72374	135.17441	192.43356
1999	 5	13	 9	220.68459	135.13647	192.39482
1999	 5	13	10	220.64604	135.09911	192.35667
1999	 5	13	11	220.60825	135.06247	192.31924
1999	 5	13	12	220.57100	135.02650	192.28242
1999	 5	13	13	220.53439	134.99117	192.24623
1999	 5	13	14	220.49823	134.95627	192.21049
1999	 5	13	15	220.46245	134.92195	192.17520
1999	 5	13	16	220.42699	134.88808	192.14026
1999	 5	13	17	220.39178	134.85454	192.10561
1999	 5	13	18	220.35687	134.82140	192.07129
1999	 5	13	19	220.32257	134.78854	192.03746
1999	 5	13	20	220.28865	134.75587	192.00395
1999	 5	13	21	220.25513	134.72369	191.97087
1999	 5	13	22	220.22198	134.69176	191.93814
1999	 5	13	23	220.18910	134.66014	191.90567
1999	 5	13	24	220.15639	134.62872	191.87338
1999	 5	14	 1	220.13208	134.60461	191.84914
1999	 5	14	 2	220.09973	134.57367	191.81726
1999	 5	14	 3	220.06747	134.54288	191.78549
1999	 5	14	 4	220.03539	134.51231	191.75391
1999	 5	14	 5	220.00369	134.48192	191.72263
1999	 5	14	 6	219.97226	134.45166	191.69159
1999	 5	14	 7	219.94102	134.42155	191.66074
1999	 5	14	 8	219.90997	134.39160	191.63004
1999	 5	14	 9	219.87907	134.36177	191.59950
1999	 5	14	10	219.84834	134.33208	191.56911
1999	 5	14	11	219.89999	134.34485	191.60791
1999	 5	14	12	219.89607	134.32272	191.59796
1999	 5	14	13	219.86566	134.29321	191.56784
1999	 5	14	14	219.83562	134.26382	191.53802
1999	 5	14	15	219.80577	134.23457	191.50838
1999	 5	14	16	219.77606	134.20544	191.47885
1999	 5	14	17	219.74643	134.17645	191.44943
1999	 5	14	18	219.77069	134.17343	191.46468
1999	 5	14	19	222.25992	136.38394	193.86174
1999	 5	14	20	225.71432	138.61594	196.91191
1999	 5	14	21	226.79245	139.28273	197.85400
1999	 5	14	22	226.95932	139.39160	198.00169
1999	 5	14	23	226.90855	139.38002	197.96388
1999	 5	14	24	226.63033	139.23500	197.72971
1999	 5	15	 1	226.38057	139.10892	197.52086
1999	 5	15	 2	226.14740	138.99004	197.32549
1999	 5	15	 3	225.93150	138.88020	197.14465
1999	 5	15	 4	225.73058	138.77682	196.97598
1999	 5	15	 5	225.54198	138.67781	196.81700
1999	 5	15	 6	225.36758	138.58362	196.66914
1999	 5	15	 7	225.20418	138.49210	196.52950
1999	 5	15	 8	225.04970	138.40344	196.39679
1999	 5	15	 9	224.90297	138.31860	196.27054
1999	 5	15	10	224.76442	138.23657	196.15067
1999	 5	15	11	224.63181	138.15665	196.03548
1999	 5	15	12	224.50464	138.07930	195.92479
1999	 5	15	13	224.38258	138.00435	195.81831
1999	 5	15	14	224.26616	137.93161	195.71632
1999	 5	15	15	224.20709	137.89978	195.66626
1999	 5	15	16	224.19611	137.91943	195.66542
1999	 5	15	17	224.34476	138.05804	195.81075
1999	 5	15	18	224.20509	137.96591	195.68680
1999	 5	15	19	224.10504	137.89792	195.59735
1999	 5	15	20	224.00844	137.83153	195.51074
1999	 5	15	21	223.91492	137.76689	195.42677
1999	 5	15	22	223.82498	137.70322	195.34552
1999	 5	15	23	223.73857	137.64037	195.26689
1999	 5	15	24	223.65517	137.57843	195.19060
1999	 5	16	 1	223.57495	137.51765	195.11681
1999	 5	16	 2	223.49660	137.45918	195.04503
1999	 5	16	 3	223.42039	137.40271	194.97536
1999	 5	16	 4	223.34636	137.34685	194.90732
1999	 5	16	 5	223.27534	137.29167	194.84155
1999	 5	16	 6	223.20753	137.23706	194.77809
1999	 5	16	 7	223.14194	137.18323	194.71638
1999	 5	16	 8	223.07820	137.12984	194.65608
1999	 5	16	 9	223.01695	137.07692	194.59760
1999	 5	16	10	222.95763	137.02498	194.54070
1999	 5	16	11	222.89958	136.97348	194.48483
1999	 5	16	12	222.84332	136.92314	194.43053
1999	 5	16	13	222.78825	136.87337	194.37721
1999	 5	16	14	222.73451	136.82442	194.32504
1999	 5	16	15	222.68184	136.77623	194.27385
1999	 5	16	16	222.63019	136.72894	194.22365
1999	 5	16	17	222.57974	136.68217	194.17442
1999	 5	16	18	222.53035	136.63589	194.12605
1999	 5	16	19	222.50963	136.61458	194.10513
1999	 5	16	20	222.46164	136.56966	194.05817
1999	 5	16	21	222.41475	136.52592	194.01231
1999	 5	16	22	222.36899	136.48335	193.96761
1999	 5	16	23	222.32411	136.44122	193.92365
1999	 5	16	24	222.28032	136.39944	193.88052
1999	 5	17	 1	222.23755	136.35803	193.83820
1999	 5	17	 2	222.19542	136.31683	193.79637
1999	 5	17	 3	222.15404	136.27591	193.75514
1999	 5	17	 4	222.11354	136.23546	193.71466
1999	 5	17	 5	222.07408	136.19579	193.67513
1999	 5	17	 6	222.03557	136.15654	193.63637
1999	 5	17	 7	221.99760	136.11771	193.59813
1999	 5	17	 8	221.96016	136.07961	193.56046
1999	 5	17	 9	221.92308	136.04201	193.52321
1999	 5	17	10	221.88646	136.00508	193.48650
1999	 5	17	11	221.85028	135.96867	193.45023
1999	 5	17	12	221.81451	135.93300	193.41449
1999	 5	17	13	221.77925	135.89763	193.37920
1999	 5	17	14	221.74455	135.86256	193.34438
1999	 5	17	15	221.71034	135.82820	193.31012
1999	 5	17	16	221.67680	135.79442	193.27650
1999	 5	17	17	221.64374	135.76102	193.24332
1999	 5	17	18	221.61121	135.72829	193.21072
1999	 5	17	19	221.57913	135.69600	193.17857
1999	 5	17	20	221.54761	135.66457	193.14709
1999	 5	17	21	221.51636	135.63359	193.11592
1999	 5	17	22	221.48553	135.60281	193.08513
1999	 5	17	23	221.45488	135.57230	193.05450
1999	 5	17	24	221.42439	135.54193	193.02406
1999	 5	18	 1	221.39398	135.51169	192.99370
1999	 5	18	 2	221.36368	135.48158	192.96347
1999	 5	18	 3	221.33344	135.45160	192.93330
1999	 5	18	 4	221.30325	135.42174	192.90324
1999	 5	18	 5	221.27321	135.39201	192.87329
1999	 5	18	 6	221.24326	135.36241	192.84346
1999	 5	18	 7	221.21339	135.33292	192.81372
1999	 5	18	 8	221.18362	135.30356	192.78409
1999	 5	18	 9	221.15390	135.27432	192.75453
1999	 5	18	10	221.12425	135.24519	192.72505
1999	 5	18	11	221.09468	135.21620	192.69566
1999	 5	18	12	221.06520	135.18732	192.66638
1999	 5	18	13	221.03583	135.15854	192.63721
1999	 5	18	14	221.00652	135.12988	192.60811
1999	 5	18	15	220.97726	135.10133	192.57909
1999	 5	18	16	220.94807	135.07289	192.55016
1999	 5	18	17	220.91898	135.04456	192.52130
1999	 5	18	18	220.88994	135.01633	192.49254
1999	 5	18	19	220.86098	134.98820	192.46385
1999	 5	18	20	220.83206	134.96017	192.43523
1999	 5	18	21	220.80321	134.93233	192.40671
1999	 5	18	22	220.77441	134.90459	192.37827
1999	 5	18	23	220.74568	134.87694	192.34988
1999	 5	18	24	220.71701	134.84940	192.32158
1999	 5	19	 1	220.68842	134.82193	192.29337
1999	 5	19	 2	220.65990	134.79456	192.26523
1999	 5	19	 3	220.63144	134.76727	192.23715
1999	 5	19	 4	220.60307	134.74008	192.20918
1999	 5	19	 5	220.57475	134.71298	192.18127
1999	 5	19	 6	220.54651	134.68597	192.15343
1999	 5	19	 7	220.51831	134.65904	192.12564
1999	 5	19	 8	220.49016	134.63219	192.09793
1999	 5	19	 9	220.46207	134.60544	192.07028
1999	 5	19	10	220.43402	134.57875	192.04269
1999	 5	19	11	220.40604	134.55217	192.01517
1999	 5	19	12	220.37811	134.52565	191.98770
1999	 5	19	13	220.35023	134.49922	191.96030
1999	 5	19	14	220.32240	134.47289	191.93297
1999	 5	19	15	220.29463	134.44661	191.90569
1999	 5	19	16	220.26691	134.42041	191.87846
1999	 5	19	17	220.23926	134.39429	191.85133
1999	 5	19	18	220.21173	134.36824	191.82428
1999	 5	19	19	220.18425	134.34225	191.79730
1999	 5	19	20	220.15681	134.31635	191.77037
1999	 5	19	21	220.12943	134.29050	191.74350
1999	 5	19	22	220.10214	134.26471	191.71671
1999	 5	19	23	220.07489	134.23900	191.68997
1999	 5	19	24	220.04770	134.21335	191.66328
1999	 5	20	 1	220.02058	134.18776	191.63667
1999	 5	20	 2	219.99353	134.16223	191.61012
1999	 5	20	 3	219.96652	134.13684	191.58365
1999	 5	20	 4	219.93956	134.11151	191.55724
1999	 5	20	 5	219.91266	134.08626	191.53087
1999	 5	20	 6	219.88580	134.06107	191.50456
1999	 5	20	 7	219.85898	134.03592	191.47830
1999	 5	20	 8	219.83224	134.01085	191.45210
1999	 5	20	 9	219.80556	133.98582	191.42598
1999	 5	20	10	219.77893	133.96085	191.39989
1999	 5	20	11	219.75235	133.93594	191.37386
1999	 5	20	12	219.72583	133.91109	191.34790
1999	 5	20	13	219.69936	133.88629	191.32198
1999	 5	20	14	219.67293	133.86156	191.29611
1999	 5	20	15	219.64655	133.83687	191.27028
1999	 5	20	16	219.62024	133.81223	191.24452
1999	 5	20	17	219.59436	133.78763	191.21907
1999	 5	20	18	219.57579	133.76309	191.19853
1999	 5	20	19	219.59203	133.73872	191.20134
1999	 5	20	20	220.33371	133.78384	191.71268
1999	 5	20	21	221.74710	135.51816	193.23219
1999	 5	20	22	222.26064	136.15422	193.78625
1999	 5	20	23	223.60164	137.25397	195.04747
1999	 5	20	24	224.03291	137.58473	195.44551
1999	 5	21	 1	223.81361	137.46014	195.25754
1999	 5	21	 2	223.88213	137.54149	195.33028
1999	 5	21	 3	224.21674	137.79951	195.63956
1999	 5	21	 4	224.03610	137.69099	195.48279
1999	 5	21	 5	223.89517	137.61273	195.36256
1999	 5	21	 6	224.99864	138.36205	196.34892
1999	 5	21	 7	225.10220	138.42940	196.44052
1999	 5	21	 8	225.61354	138.76128	196.89250
1999	 5	21	 9	225.50481	138.70270	196.80037
1999	 5	21	10	225.33441	138.60927	196.65541
1999	 5	21	11	225.18999	138.52916	196.53226
1999	 5	21	12	225.05688	138.45403	196.41832
1999	 5	21	13	224.93156	138.38116	196.31035
1999	 5	21	14	224.81340	138.31136	196.20818
1999	 5	21	15	224.70197	138.24493	196.11163
1999	 5	21	16	224.59612	138.18007	196.01933
1999	 5	21	17	224.49405	138.11607	195.92986
1999	 5	21	18	224.39648	138.05403	195.84404
1999	 5	21	19	224.30367	137.99443	195.76221
1999	 5	21	20	224.21545	137.93663	195.68405
1999	 5	21	21	224.13072	137.87973	195.60852
1999	 5	21	22	224.04922	137.82359	195.53540
1999	 5	21	23	223.97057	137.76807	195.46440
1999	 5	21	24	223.89523	137.71370	195.39600
1999	 5	22	 1	223.82349	137.66107	195.33058
1999	 5	22	 2	223.75443	137.60959	195.26733
1999	 5	22	 3	223.68800	137.55945	195.20628
1999	 5	22	 4	223.62434	137.51064	195.14754
1999	 5	22	 5	223.56297	137.46278	195.09064
1999	 5	22	 6	223.95139	137.85640	195.48077
1999	 5	22	 7	223.99661	137.90134	195.52591
1999	 5	22	 8	224.05386	137.94814	195.57970
1999	 5	22	 9	223.94519	137.87524	195.48286
1999	 5	22	10	223.87794	137.82446	195.42107
1999	 5	22	11	223.81740	137.77585	195.36446
1999	 5	22	12	223.75900	137.72748	195.30937
1999	 5	22	13	223.70251	137.67964	195.25575
1999	 5	22	14	223.64789	137.63251	195.20360
1999	 5	22	15	223.59445	137.58620	195.15251
1999	 5	22	16	223.54245	137.54028	195.10254
1999	 5	22	17	223.49203	137.49448	195.05365
1999	 5	22	18	223.44238	137.44940	195.00551
1999	 5	22	19	223.39368	137.40500	194.95822
1999	 5	22	20	223.34607	137.36174	194.91205
1999	 5	22	21	223.29953	137.31906	194.86679
1999	 5	22	22	223.25443	137.27692	194.82266
1999	 5	22	23	223.21021	137.23534	194.77933
1999	 5	22	24	223.16684	137.19447	194.73679
1999	 5	23	 1	223.12425	137.15430	194.69499
1999	 5	23	 2	223.08226	137.11447	194.65372
1999	 5	23	 3	223.04138	137.07489	194.61327
1999	 5	23	 4	223.00124	137.03609	194.57356
1999	 5	23	 5	222.96178	136.99789	194.53452
1999	 5	23	 6	222.92281	136.95999	194.49591
1999	 5	23	 7	222.88454	136.92226	194.45781
