YY	MM	DD	HH	"1"	"2"	tot_average
Bodenspeicher in 1/1 je Zone soil_model
1999	 5	15	13	1.00000	1.00000	1.00000
1999	 5	15	14	1.00000	1.00000	1.00000
1999	 5	15	15	1.00000	1.00000	1.00000
1999	 5	15	16	1.00000	1.00000	1.00000
1999	 5	15	17	1.00000	1.00000	1.00000
1999	 5	15	18	1.00000	1.00000	1.00000
1999	 5	15	19	1.00000	1.00000	1.00000
1999	 5	15	20	1.00000	1.00000	1.00000
1999	 5	15	21	1.00000	1.00000	1.00000
1999	 5	15	22	1.00000	1.00000	1.00000
1999	 5	15	23	1.00000	1.00000	1.00000
1999	 5	15	24	1.00000	1.00000	1.00000
1999	 5	16	 1	1.00000	1.00000	1.00000
1999	 5	16	 2	1.00000	1.00000	1.00000
1999	 5	16	 3	1.00000	1.00000	1.00000
1999	 5	16	 4	1.00000	1.00000	1.00000
1999	 5	16	 5	1.00000	1.00000	1.00000
1999	 5	16	 6	1.00000	1.00000	1.00000
1999	 5	16	 7	1.00000	1.00000	1.00000
1999	 5	16	 8	1.00000	1.00000	1.00000
1999	 5	16	 9	1.00000	1.00000	1.00000
1999	 5	16	10	1.00000	1.00000	1.00000
1999	 5	16	11	1.00000	1.00000	1.00000
1999	 5	16	12	1.00000	1.00000	1.00000
1999	 5	16	13	1.00000	1.00000	1.00000
1999	 5	16	14	1.00000	1.00000	1.00000
1999	 5	16	15	1.00000	1.00000	1.00000
1999	 5	16	16	0.99999	0.99998	0.99999
1999	 5	16	17	0.99997	0.99996	0.99997
1999	 5	16	18	0.99992	0.99995	0.99993
1999	 5	16	19	0.99993	0.99995	0.99993
1999	 5	16	20	0.99993	0.99995	0.99994
1999	 5	16	21	0.99993	0.99995	0.99994
1999	 5	16	22	0.99993	0.99996	0.99994
1999	 5	16	23	0.99993	0.99996	0.99994
1999	 5	16	24	0.99993	0.99996	0.99994
1999	 5	17	 1	0.99992	0.99996	0.99994
1999	 5	17	 2	0.99991	0.99996	0.99993
1999	 5	17	 3	0.99989	0.99997	0.99992
1999	 5	17	 4	0.99986	0.99997	0.99990
1999	 5	17	 5	0.99982	0.99997	0.99987
1999	 5	17	 6	0.99956	0.99995	0.99969
1999	 5	17	 7	0.99905	0.99984	0.99931
1999	 5	17	 8	0.99829	0.99909	0.99855
1999	 5	17	 9	0.99744	0.99829	0.99772
1999	 5	17	10	0.99681	0.99778	0.99713
1999	 5	17	11	0.99614	0.99727	0.99652
1999	 5	17	12	0.99541	0.99666	0.99582
1999	 5	17	13	0.99483	0.99611	0.99525
1999	 5	17	14	0.99417	0.99550	0.99461
1999	 5	17	15	0.99345	0.99482	0.99390
1999	 5	17	16	0.99278	0.99420	0.99325
1999	 5	17	17	0.99224	0.99367	0.99271
1999	 5	17	18	0.99180	0.99324	0.99227
1999	 5	17	19	0.99149	0.99292	0.99196
1999	 5	17	20	0.99122	0.99261	0.99168
1999	 5	17	21	0.99107	0.99240	0.99151
1999	 5	17	22	0.99092	0.99238	0.99140
1999	 5	17	23	0.99071	0.99230	0.99124
1999	 5	17	24	0.99047	0.99218	0.99104
1999	 5	18	 1	0.99037	0.99204	0.99092
1999	 5	18	 2	0.99008	0.99185	0.99066
1999	 5	18	 3	0.98978	0.99164	0.99039
1999	 5	18	 4	0.98947	0.99142	0.99011
1999	 5	18	 5	0.98897	0.99106	0.98966
1999	 5	18	 6	0.98770	0.98992	0.98843
1999	 5	18	 7	0.98608	0.98839	0.98684
1999	 5	18	 8	0.98416	0.98670	0.98500
1999	 5	18	 9	0.98226	0.98511	0.98320
1999	 5	18	10	0.98059	0.98378	0.98164
1999	 5	18	11	0.97899	0.98252	0.98015
1999	 5	18	12	0.97733	0.98120	0.97861
1999	 5	18	13	0.97560	0.97981	0.97699
1999	 5	18	14	0.97383	0.97833	0.97532
1999	 5	18	15	0.97238	0.97709	0.97394
1999	 5	18	16	0.97159	0.97652	0.97322
1999	 5	18	17	0.97099	0.97606	0.97267
1999	 5	18	18	0.97048	0.97562	0.97218
1999	 5	18	19	0.97022	0.97539	0.97193
1999	 5	18	20	0.97003	0.97517	0.97173
1999	 5	18	21	0.96999	0.97504	0.97166
1999	 5	18	22	0.96997	0.97504	0.97165
1999	 5	18	23	0.96987	0.97498	0.97156
1999	 5	18	24	0.96970	0.97486	0.97141
1999	 5	19	 1	0.96975	0.97466	0.97137
1999	 5	19	 2	0.96944	0.97442	0.97109
1999	 5	19	 3	0.96907	0.97413	0.97075
1999	 5	19	 4	0.96865	0.97379	0.97035
1999	 5	19	 5	0.96814	0.97338	0.96987
1999	 5	19	 6	0.96693	0.97224	0.96869
1999	 5	19	 7	0.96535	0.97070	0.96712
1999	 5	19	 8	0.96359	0.96904	0.96539
1999	 5	19	 9	0.96172	0.96731	0.96357
1999	 5	19	10	0.95977	0.96552	0.96167
1999	 5	19	11	0.95753	0.96346	0.95949
1999	 5	19	12	0.95519	0.96129	0.95721
1999	 5	19	13	0.95285	0.95908	0.95491
1999	 5	19	14	0.95077	0.95711	0.95287
1999	 5	19	15	0.94900	0.95538	0.95111
1999	 5	19	16	0.94854	0.95428	0.95044
1999	 5	19	17	0.94878	0.95433	0.95061
1999	 5	19	18	0.94897	0.95438	0.95076
1999	 5	19	19	0.94908	0.95442	0.95085
1999	 5	19	20	0.94867	0.95378	0.95036
1999	 5	19	21	0.94828	0.95312	0.94988
1999	 5	19	22	0.94813	0.95286	0.94969
1999	 5	19	23	0.94796	0.95257	0.94948
1999	 5	19	24	0.94771	0.95223	0.94921
1999	 5	20	 1	0.94794	0.95188	0.94924
1999	 5	20	 2	0.94767	0.95150	0.94893
1999	 5	20	 3	0.94740	0.95112	0.94863
1999	 5	20	 4	0.94719	0.95080	0.94838
1999	 5	20	 5	0.94693	0.95046	0.94810
1999	 5	20	 6	0.94622	0.94966	0.94736
1999	 5	20	 7	0.94515	0.94850	0.94625
1999	 5	20	 8	0.94360	0.94709	0.94475
1999	 5	20	 9	0.94189	0.94562	0.94312
1999	 5	20	10	0.93984	0.94394	0.94120
1999	 5	20	11	0.93782	0.94234	0.93931
1999	 5	20	12	0.93587	0.94075	0.93748
1999	 5	20	13	0.93361	0.93887	0.93535
1999	 5	20	14	0.93209	0.93733	0.93382
1999	 5	20	15	0.93244	0.93753	0.93412
1999	 5	20	16	0.93303	0.93775	0.93459
1999	 5	20	17	0.93561	0.93882	0.93667
1999	 5	20	18	0.93792	0.94066	0.93882
1999	 5	20	19	0.94136	0.94488	0.94252
1999	 5	20	20	0.97354	0.98001	0.97568
1999	 5	20	21	0.99787	0.99959	0.99844
1999	 5	20	22	0.99978	1.00000	0.99985
1999	 5	20	23	1.00000	1.00000	1.00000
1999	 5	20	24	1.00000	1.00000	1.00000
1999	 5	21	 1	1.00000	1.00000	1.00000
1999	 5	21	 2	1.00000	1.00000	1.00000
1999	 5	21	 3	1.00000	1.00000	1.00000
1999	 5	21	 4	1.00000	1.00000	1.00000
1999	 5	21	 5	1.00000	1.00000	1.00000
1999	 5	21	 6	1.00000	1.00000	1.00000
1999	 5	21	 7	1.00000	1.00000	1.00000
1999	 5	21	 8	1.00000	1.00000	1.00000
1999	 5	21	 9	1.00000	1.00000	1.00000
1999	 5	21	10	1.00000	1.00000	1.00000
1999	 5	21	11	1.00000	1.00000	1.00000
1999	 5	21	12	1.00000	1.00000	1.00000
1999	 5	21	13	1.00000	1.00000	1.00000
1999	 5	21	14	1.00000	1.00000	1.00000
1999	 5	21	15	1.00000	1.00000	1.00000
1999	 5	21	16	1.00000	1.00000	1.00000
1999	 5	21	17	1.00000	1.00000	1.00000
1999	 5	21	18	1.00000	1.00000	1.00000
1999	 5	21	19	1.00000	1.00000	1.00000
1999	 5	21	20	1.00000	1.00000	1.00000
1999	 5	21	21	1.00000	1.00000	1.00000
1999	 5	21	22	1.00000	1.00000	1.00000
1999	 5	21	23	1.00000	1.00000	1.00000
1999	 5	21	24	1.00000	1.00000	1.00000
1999	 5	22	 1	1.00000	1.00000	1.00000
1999	 5	22	 2	1.00000	1.00000	1.00000
1999	 5	22	 3	1.00000	1.00000	1.00000
1999	 5	22	 4	1.00000	1.00000	1.00000
1999	 5	22	 5	1.00000	1.00000	1.00000
1999	 5	22	 6	1.00000	1.00000	1.00000
1999	 5	22	 7	1.00000	1.00000	1.00000
1999	 5	22	 8	1.00000	1.00000	1.00000
1999	 5	22	 9	1.00000	1.00000	1.00000
1999	 5	22	10	1.00000	1.00000	1.00000
1999	 5	22	11	1.00000	1.00000	1.00000
1999	 5	22	12	1.00000	1.00000	1.00000
1999	 5	22	13	1.00000	1.00000	1.00000
1999	 5	22	14	1.00000	1.00000	1.00000
1999	 5	22	15	1.00000	1.00000	1.00000
1999	 5	22	16	1.00000	1.00000	1.00000
1999	 5	22	17	1.00000	1.00000	1.00000
1999	 5	22	18	1.00000	1.00000	1.00000
1999	 5	22	19	1.00000	1.00000	1.00000
1999	 5	22	20	1.00000	1.00000	1.00000
1999	 5	22	21	1.00000	1.00000	1.00000
1999	 5	22	22	1.00000	1.00000	1.00000
1999	 5	22	23	1.00000	1.00000	1.00000
1999	 5	22	24	1.00000	1.00000	1.00000
1999	 5	23	 1	1.00000	1.00000	1.00000
1999	 5	23	 2	1.00000	1.00000	1.00000
1999	 5	23	 3	1.00000	1.00000	1.00000
1999	 5	23	 4	1.00000	1.00000	1.00000
1999	 5	23	 5	1.00000	1.00000	1.00000
1999	 5	23	 6	1.00000	1.00000	1.00000
